LineId,Device,Month,Date,Time,Type,Component,Content,EventId,EventTemplate,ParameterList
82,cup,Feb,29,12:17:02,mail-0,CRON[10709],pam_unix(cron:session): session closed for user root,77d7fb18,pam_unix(cron:<*>): session closed for user root,['session']
83,cup,Feb,29,12:39:02,mail-0,CRON[11258],pam_unix(cron:session): session opened for user root by (uid=0),4ba90d53,pam_unix(cron:<*>): session opened for user root by (uid=<*>),"['session', '0']"
84,cup,Feb,29,12:39:02,mail-0,CRON[11258],pam_unix(cron:session): session closed for user root,77d7fb18,pam_unix(cron:<*>): session closed for user root,['session']
85,cup,Feb,29,13:09:01,mail-0,CRON[12093],pam_unix(cron:session): session opened for user root by (uid=0),4ba90d53,pam_unix(cron:<*>): session opened for user root by (uid=<*>),"['session', '0']"
86,cup,Feb,29,13:09:01,mail-0,CRON[12093],pam_unix(cron:session): session closed for user root,77d7fb18,pam_unix(cron:<*>): session closed for user root,['session']
87,cup,Feb,29,13:17:01,mail-0,CRON[12399],pam_unix(cron:session): session opened for user root by (uid=0),4ba90d53,pam_unix(cron:<*>): session opened for user root by (uid=<*>),"['session', '0']"
88,cup,Feb,29,13:17:01,mail-0,CRON[12399],pam_unix(cron:session): session closed for user root,77d7fb18,pam_unix(cron:<*>): session closed for user root,['session']
89,cup,Feb,29,13:39:01,mail-0,CRON[12955],pam_unix(cron:session): session opened for user root by (uid=0),4ba90d53,pam_unix(cron:<*>): session opened for user root by (uid=<*>),"['session', '0']"
90,cup,Feb,29,13:39:01,mail-0,CRON[12955],pam_unix(cron:session): session closed for user root,77d7fb18,pam_unix(cron:<*>): session closed for user root,['session']
91,cup,Feb,29,14:09:01,mail-0,CRON[13769],pam_unix(cron:session): session opened for user root by (uid=0),4ba90d53,pam_unix(cron:<*>): session opened for user root by (uid=<*>),"['session', '0']"
92,cup,Feb,29,14:09:01,mail-0,CRON[13769],pam_unix(cron:session): session closed for user root,77d7fb18,pam_unix(cron:<*>): session closed for user root,['session']
93,cup,Feb,29,14:17:01,mail-0,CRON[13935],pam_unix(cron:session): session opened for user root by (uid=0),4ba90d53,pam_unix(cron:<*>): session opened for user root by (uid=<*>),"['session', '0']"
94,cup,Feb,29,14:17:01,mail-0,CRON[13935],pam_unix(cron:session): session closed for user root,77d7fb18,pam_unix(cron:<*>): session closed for user root,['session']
95,cup,Feb,29,14:39:01,mail-0,CRON[14405],pam_unix(cron:session): session opened for user root by (uid=0),4ba90d53,pam_unix(cron:<*>): session opened for user root by (uid=<*>),"['session', '0']"
96,cup,Feb,29,14:39:01,mail-0,CRON[14405],pam_unix(cron:session): session closed for user root,77d7fb18,pam_unix(cron:<*>): session closed for user root,['session']
97,cup,Feb,29,15:09:01,mail-0,CRON[14940],pam_unix(cron:session): session opened for user root by (uid=0),4ba90d53,pam_unix(cron:<*>): session opened for user root by (uid=<*>),"['session', '0']"
98,cup,Feb,29,15:09:01,mail-0,CRON[14940],pam_unix(cron:session): session closed for user root,77d7fb18,pam_unix(cron:<*>): session closed for user root,['session']
99,cup,Feb,29,15:17:01,mail-0,CRON[15187],pam_unix(cron:session): session opened for user root by (uid=0),4ba90d53,pam_unix(cron:<*>): session opened for user root by (uid=<*>),"['session', '0']"
100,cup,Feb,29,15:17:01,mail-0,CRON[15187],pam_unix(cron:session): session closed for user root,77d7fb18,pam_unix(cron:<*>): session closed for user root,['session']
101,cup,Feb,29,15:22:55,mail-0,auth,pam_unix(dovecot:auth): authentication failure; logname= uid=0 euid=0 tty=dovecot ruser=danette rhost=127.0.0.1  user=danette,58c5527c,pam_unix(dovecot:<*>): authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*> user=<*>,"['auth', '0', '0', 'dovecot', 'danette', '127.0.0.1', 'danette']"
102,cup,Feb,29,15:23:04,mail-0,auth,pam_unix(dovecot:auth): authentication failure; logname= uid=0 euid=0 tty=dovecot ruser=danette rhost=127.0.0.1  user=danette,58c5527c,pam_unix(dovecot:<*>): authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*> user=<*>,"['auth', '0', '0', 'dovecot', 'danette', '127.0.0.1', 'danette']"
103,cup,Feb,29,15:38:34,mail-0,auth,pam_unix(dovecot:auth): authentication failure; logname= uid=0 euid=0 tty=dovecot ruser=daryl rhost=127.0.0.1  user=daryl,58c5527c,pam_unix(dovecot:<*>): authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*> user=<*>,"['auth', '0', '0', 'dovecot', 'daryl', '127.0.0.1', 'daryl']"
104,cup,Feb,29,15:38:42,mail-0,auth,pam_unix(dovecot:auth): authentication failure; logname= uid=0 euid=0 tty=dovecot ruser=daryl rhost=127.0.0.1  user=daryl,58c5527c,pam_unix(dovecot:<*>): authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*> user=<*>,"['auth', '0', '0', 'dovecot', 'daryl', '127.0.0.1', 'daryl']"
105,cup,Feb,29,15:39:01,mail-0,CRON[15907],pam_unix(cron:session): session opened for user root by (uid=0),4ba90d53,pam_unix(cron:<*>): session opened for user root by (uid=<*>),"['session', '0']"
106,cup,Feb,29,15:39:01,mail-0,CRON[15907],pam_unix(cron:session): session closed for user root,77d7fb18,pam_unix(cron:<*>): session closed for user root,['session']
107,cup,Feb,29,16:09:01,mail-0,CRON[16921],pam_unix(cron:session): session opened for user root by (uid=0),4ba90d53,pam_unix(cron:<*>): session opened for user root by (uid=<*>),"['session', '0']"
108,cup,Feb,29,16:09:01,mail-0,CRON[16921],pam_unix(cron:session): session closed for user root,77d7fb18,pam_unix(cron:<*>): session closed for user root,['session']
109,cup,Feb,29,16:17:01,mail-0,CRON[17273],pam_unix(cron:session): session opened for user root by (uid=0),4ba90d53,pam_unix(cron:<*>): session opened for user root by (uid=<*>),"['session', '0']"
110,cup,Feb,29,16:17:01,mail-0,CRON[17273],pam_unix(cron:session): session closed for user root,77d7fb18,pam_unix(cron:<*>): session closed for user root,['session']
111,cup,Feb,29,16:39:01,mail-0,CRON[18058],pam_unix(cron:session): session opened for user root by (uid=0),4ba90d53,pam_unix(cron:<*>): session opened for user root by (uid=<*>),"['session', '0']"
112,cup,Feb,29,16:39:01,mail-0,CRON[18058],pam_unix(cron:session): session closed for user root,77d7fb18,pam_unix(cron:<*>): session closed for user root,['session']
113,cup,Feb,29,17:09:01,mail-0,CRON[18607],pam_unix(cron:session): session opened for user root by (uid=0),4ba90d53,pam_unix(cron:<*>): session opened for user root by (uid=<*>),"['session', '0']"
114,cup,Feb,29,17:09:01,mail-0,CRON[18607],pam_unix(cron:session): session closed for user root,77d7fb18,pam_unix(cron:<*>): session closed for user root,['session']
115,cup,Feb,29,17:17:01,mail-0,CRON[18861],pam_unix(cron:session): session opened for user root by (uid=0),4ba90d53,pam_unix(cron:<*>): session opened for user root by (uid=<*>),"['session', '0']"
116,cup,Feb,29,17:17:01,mail-0,CRON[18861],pam_unix(cron:session): session closed for user root,77d7fb18,pam_unix(cron:<*>): session closed for user root,['session']
117,cup,Feb,29,17:39:01,mail-0,CRON[19226],pam_unix(cron:session): session opened for user root by (uid=0),4ba90d53,pam_unix(cron:<*>): session opened for user root by (uid=<*>),"['session', '0']"
118,cup,Feb,29,17:39:01,mail-0,CRON[19226],pam_unix(cron:session): session closed for user root,77d7fb18,pam_unix(cron:<*>): session closed for user root,['session']
119,cup,Feb,29,18:09:01,mail-0,CRON[20092],pam_unix(cron:session): session opened for user root by (uid=0),4ba90d53,pam_unix(cron:<*>): session opened for user root by (uid=<*>),"['session', '0']"
120,cup,Feb,29,18:09:01,mail-0,CRON[20092],pam_unix(cron:session): session closed for user root,77d7fb18,pam_unix(cron:<*>): session closed for user root,['session']
121,cup,Feb,29,18:17:01,mail-0,CRON[20451],pam_unix(cron:session): session opened for user root by (uid=0),4ba90d53,pam_unix(cron:<*>): session opened for user root by (uid=<*>),"['session', '0']"
122,cup,Feb,29,18:17:01,mail-0,CRON[20451],pam_unix(cron:session): session closed for user root,77d7fb18,pam_unix(cron:<*>): session closed for user root,['session']
123,cup,Feb,29,18:39:01,mail-0,CRON[21158],pam_unix(cron:session): session opened for user root by (uid=0),4ba90d53,pam_unix(cron:<*>): session opened for user root by (uid=<*>),"['session', '0']"
124,cup,Feb,29,18:39:01,mail-0,CRON[21158],pam_unix(cron:session): session closed for user root,77d7fb18,pam_unix(cron:<*>): session closed for user root,['session']
125,cup,Feb,29,19:08:29,mail-0,auth,pam_unix(dovecot:auth): authentication failure; logname= uid=0 euid=0 tty=dovecot ruser=sunni rhost=127.0.0.1  user=sunni,58c5527c,pam_unix(dovecot:<*>): authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*> user=<*>,"['auth', '0', '0', 'dovecot', 'sunni', '127.0.0.1', 'sunni']"
126,cup,Feb,29,19:08:37,mail-0,auth,pam_unix(dovecot:auth): authentication failure; logname= uid=0 euid=0 tty=dovecot ruser=sunni rhost=127.0.0.1  user=sunni,58c5527c,pam_unix(dovecot:<*>): authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*> user=<*>,"['auth', '0', '0', 'dovecot', 'sunni', '127.0.0.1', 'sunni']"
127,cup,Feb,29,19:09:01,mail-0,CRON[21608],pam_unix(cron:session): session opened for user root by (uid=0),4ba90d53,pam_unix(cron:<*>): session opened for user root by (uid=<*>),"['session', '0']"
128,cup,Feb,29,19:09:01,mail-0,CRON[21608],pam_unix(cron:session): session closed for user root,77d7fb18,pam_unix(cron:<*>): session closed for user root,['session']
129,cup,Feb,29,19:17:01,mail-0,CRON[21786],pam_unix(cron:session): session opened for user root by (uid=0),4ba90d53,pam_unix(cron:<*>): session opened for user root by (uid=<*>),"['session', '0']"
130,cup,Feb,29,19:17:01,mail-0,CRON[21786],pam_unix(cron:session): session closed for user root,77d7fb18,pam_unix(cron:<*>): session closed for user root,['session']
131,cup,Feb,29,19:39:01,mail-0,CRON[22228],pam_unix(cron:session): session opened for user root by (uid=0),4ba90d53,pam_unix(cron:<*>): session opened for user root by (uid=<*>),"['session', '0']"
132,cup,Feb,29,19:39:01,mail-0,CRON[22228],pam_unix(cron:session): session closed for user root,77d7fb18,pam_unix(cron:<*>): session closed for user root,['session']
133,cup,Feb,29,20:09:01,mail-0,CRON[23119],pam_unix(cron:session): session opened for user root by (uid=0),4ba90d53,pam_unix(cron:<*>): session opened for user root by (uid=<*>),"['session', '0']"
134,cup,Feb,29,20:09:01,mail-0,CRON[23119],pam_unix(cron:session): session closed for user root,77d7fb18,pam_unix(cron:<*>): session closed for user root,['session']
135,cup,Feb,29,20:17:01,mail-0,CRON[23345],pam_unix(cron:session): session opened for user root by (uid=0),4ba90d53,pam_unix(cron:<*>): session opened for user root by (uid=<*>),"['session', '0']"
136,cup,Feb,29,20:17:01,mail-0,CRON[23345],pam_unix(cron:session): session closed for user root,77d7fb18,pam_unix(cron:<*>): session closed for user root,['session']
137,cup,Feb,29,20:39:01,mail-0,CRON[23894],pam_unix(cron:session): session opened for user root by (uid=0),4ba90d53,pam_unix(cron:<*>): session opened for user root by (uid=<*>),"['session', '0']"
138,cup,Feb,29,20:39:01,mail-0,CRON[23894],pam_unix(cron:session): session closed for user root,77d7fb18,pam_unix(cron:<*>): session closed for user root,['session']
139,cup,Feb,29,21:09:01,mail-0,CRON[24648],pam_unix(cron:session): session opened for user root by (uid=0),4ba90d53,pam_unix(cron:<*>): session opened for user root by (uid=<*>),"['session', '0']"
140,cup,Feb,29,21:09:01,mail-0,CRON[24648],pam_unix(cron:session): session closed for user root,77d7fb18,pam_unix(cron:<*>): session closed for user root,['session']
141,cup,Feb,29,21:17:01,mail-0,CRON[24841],pam_unix(cron:session): session opened for user root by (uid=0),4ba90d53,pam_unix(cron:<*>): session opened for user root by (uid=<*>),"['session', '0']"
142,cup,Feb,29,21:17:01,mail-0,CRON[24841],pam_unix(cron:session): session closed for user root,77d7fb18,pam_unix(cron:<*>): session closed for user root,['session']
143,cup,Feb,29,21:39:01,mail-0,CRON[25372],pam_unix(cron:session): session opened for user root by (uid=0),4ba90d53,pam_unix(cron:<*>): session opened for user root by (uid=<*>),"['session', '0']"
144,cup,Feb,29,21:39:01,mail-0,CRON[25372],pam_unix(cron:session): session closed for user root,77d7fb18,pam_unix(cron:<*>): session closed for user root,['session']
145,cup,Feb,29,22:09:01,mail-0,CRON[26370],pam_unix(cron:session): session opened for user root by (uid=0),4ba90d53,pam_unix(cron:<*>): session opened for user root by (uid=<*>),"['session', '0']"
146,cup,Feb,29,22:09:01,mail-0,CRON[26370],pam_unix(cron:session): session closed for user root,77d7fb18,pam_unix(cron:<*>): session closed for user root,['session']
