LineId,Month,Date,Time,Type,Component,Content,EventId,EventTemplate,ParameterList
52,Mar,9,10:40:56,Client01,apparmor[740],Skipping profile in /etc/apparmor.d/disable: usr.sbin.rsyslogd,48b736f2,Skipping profile in /etc/apparmor.d/disable: <*>,['usr.sbin.rsyslogd']
53,Mar,9,10:40:56,Client01,apparmor[740],...done.,5917eca7,...done.,[]
54,Mar,9,10:40:56,Client01,systemd[1],Started AppArmor initialization.,0996564c,Started AppArmor initialization.,[]
55,Mar,9,10:40:56,Client01,systemd[1],Starting Initial cloud-init job (pre-networking)...,e78729f5,Starting Initial cloud-init job (pre-networking)...,[]
56,Mar,9,10:40:56,Client01,sh[803],+ [ -e /var/lib/cloud/instance/obj.pkl ],70e76c7a,+ [ -e /var/lib/cloud/instance/obj.pkl ],[]
57,Mar,9,10:40:56,Client01,sh[803],+ exit 0,c5c10621,+ exit <*>,['0']
58,Mar,9,10:40:56,Client01,dhclient[867],Internet Systems Consortium DHCP Client 4.3.5,06949766,Internet Systems Consortium DHCP Client <*>.<*>.<*>,"['4', '3.5']"
59,Mar,9,10:40:56,Client01,dhclient[867],Copyright 2004-2016 Internet Systems Consortium.,bc90b480,Copyright <*>-<*> Internet Systems Consortium.,['2004-2016']
60,Mar,9,10:40:56,Client01,dhclient[867],All rights reserved.,1efc109b,All rights reserved.,[]
61,Mar,9,10:40:56,Client01,dhclient[867],"For info, please visit https://www.isc.org/software/dhcp/",137389d4,"For info, please visit https://www.isc.org/software/dhcp/",[]
62,Mar,9,10:40:56,Client01,dhclient[867],Listening on LPF/eth0/00:0d:3a:22:0d:5e,bc8025b4,Listening on <*>,['LPF/eth0/00:0d:3a:22:0d:5e']
63,Mar,9,10:40:56,Client01,dhclient[867],Sending on   LPF/eth0/00:0d:3a:22:0d:5e,bbadc51a,Sending on <*>,['LPF/eth0/00:0d:3a:22:0d:5e']
64,Mar,9,10:40:56,Client01,dhclient[867],Sending on   Socket/fallback,bbadc51a,Sending on <*>,['Socket/fallback']
65,Mar,9,10:40:56,Client01,dhclient[867],DHCPDISCOVER on eth0 to 255.255.255.255 port 67 interval 3 (xid=0x3f5a7722),8692bb20,DHCPDISCOVER on eth0 to <*> port <*> interval <*> <*>,"['255.255.255.255', '67', '3 (xid=0x3f5a7722)']"
66,Mar,9,10:40:56,Client01,dhclient[867],DHCPREQUEST of 10.0.0.6 on eth0 to 255.255.255.255 port 67 (xid=0x22775a3f),11199ca5,DHCPREQUEST of <*> on eth0 to <*> port <*> <*>,"['10.0.0.6', '255.255.255.255', '67 (xid=0x22775a3f)']"
67,Mar,9,10:40:56,Client01,kernel,[    0.000000] Linux version 5.0.0-1032-azure (buildd@lcy01-amd64-016) (gcc version 7.4.0 (Ubuntu 7.4.0-1ubuntu1~18.04.1)) #34-Ubuntu SMP Mon Feb 10 19:37:25 UTC 2020 (Ubuntu 5.0.0-1032.34-azure 5.0.21),be94182a,[ <*>.<*>] Linux version <*>.<*>.<*>-<*>-azure (buildd@lcy01-amd64-<*>) (gcc version <*>.<*>.<*> (Ubuntu <*>.<*>.<*>-1ubuntu1~<*>.<*>.<*>)) #<*>-Ubuntu SMP Mon Feb <*> <*>:<*>:<*> UTC <*> (Ubuntu <*>.<*>.<*>-<*>.<*>-azure <*>.<*>.<*>),"['0.000000', '5', '0.0-1032', '016', '7', '4.0', '7', '4.0', '18', '04.1', '34', '10 19', '37:25', '2020', '5', '0', '0-1032.34', '5', '0.21']"
68,Mar,9,10:40:56,Client01,dhclient[867],DHCPOFFER of 10.0.0.6 from 168.63.129.16,82041fd7,DHCPOFFER of <*> from <*>,"['10.0.0.6', '168.63.129.16']"
69,Mar,9,10:40:56,Client01,dhclient[867],DHCPACK of 10.0.0.6 from 168.63.129.16,151a0778,DHCPACK of <*> from <*>,"['10.0.0.6', '168.63.129.16']"
70,Mar,9,10:40:56,Client01,kernel,[    0.000000] Command line: BOOT_IMAGE=/boot/vmlinuz-5.0.0-1032-azure root=UUID=5604f71e-1e5f-443c-a99e-b82bb5c201df ro console=tty1 console=ttyS0 earlyprintk=ttyS0 rootdelay=300,114429ff,[ <*>.<*>] Command line: BOOT_IMAGE=/boot/vmlinuz-<*>.<*>.<*>-<*>-azure root=UUID=5604f71e-1e5f-443c-a99e-b82bb5c201df ro console=tty1 console=ttyS0 earlyprintk=ttyS0 rootdelay=<*>,"['0.000000', '5', '0.0-1032', '300']"
71,Mar,9,10:40:56,Client01,kernel,[    0.000000] KERNEL supported cpus:,965b1ec6,[ <*>.<*>] KERNEL supported cpus:,['0.000000']
72,Mar,9,10:40:56,Client01,kernel,[    0.000000]   Intel GenuineIntel,936b8562,[ <*>.<*>] <*> <*>,"['0.000000', 'Intel GenuineIntel']"
73,Mar,9,10:40:56,Client01,dhclient[867],bound to 10.0.0.6 -- renewal in 4294967295 seconds.,032e2c6f,bound to <*> -- renewal in <*> seconds.,"['10.0.0.6', '4294967295']"
74,Mar,9,10:40:56,Client01,kernel,[    0.000000]   AMD AuthenticAMD,936b8562,[ <*>.<*>] <*> <*>,"['0.000000', 'AMD AuthenticAMD']"
75,Mar,9,10:40:56,Client01,kernel,[    0.000000]   Hygon HygonGenuine,936b8562,[ <*>.<*>] <*> <*>,"['0.000000', 'Hygon HygonGenuine']"
76,Mar,9,10:40:56,Client01,kernel,[    0.000000]   Centaur CentaurHauls,936b8562,[ <*>.<*>] <*> <*>,"['0.000000', 'Centaur CentaurHauls']"
77,Mar,9,10:40:56,Client01,kernel,[    0.000000] x86/fpu: Supporting XSAVE feature 0x001: 'x87 floating point registers',fde341ba,[ <*>.<*>] x86/fpu: Supporting XSAVE feature 0x001: 'x87 floating point registers',['0.000000']
78,Mar,9,10:40:56,Client01,cloud-init[809],"Cloud-init v. 19.4-33-gbb4131a2-0ubuntu1~18.04.1 running 'init-local' at Mon, 09 Mar 2020 10:40:31 +0000. Up 15.52 seconds.",9719122c,Cloud-init v. <*>.<*>-<*>-gbb4131a2-0ubuntu1~<*>.<*>.<*> running <*> at <*> <*> Mar <*> <*>:<*>:<*> <*>. Up <*>.<*> seconds.,"['19.4', '33', '18', '04.1', ""'init-local'"", 'Mon, 09', '2020 10', '40:31', '+0000', '15.52']"
79,Mar,9,10:40:56,Client01,kernel,[    0.000000] x86/fpu: Supporting XSAVE feature 0x002: 'SSE registers',a6660de3,[ <*>.<*>] x86/fpu: Supporting XSAVE feature <*> <*> <*>,"['0.000000', '0x002:', ""'SSE registers'""]"
80,Mar,9,10:40:56,Client01,kernel,[    0.000000] x86/fpu: Supporting XSAVE feature 0x004: 'AVX registers',a6660de3,[ <*>.<*>] x86/fpu: Supporting XSAVE feature <*> <*> <*>,"['0.000000', '0x004:', ""'AVX registers'""]"
81,Mar,9,10:40:56,Client01,kernel,[    0.000000] x86/fpu: Supporting XSAVE feature 0x008: 'MPX bounds registers',21239b8b,[ <*>.<*>] x86/fpu: Supporting XSAVE feature 0x008: 'MPX bounds registers',['0.000000']
82,Mar,9,10:40:56,Client01,systemd[1],Started Initial cloud-init job (pre-networking).,4d107eed,Started Initial cloud-init job (pre-networking).,[]
83,Mar,9,10:40:56,Client01,kernel,[    0.000000] x86/fpu: Supporting XSAVE feature 0x010: 'MPX CSR',a6660de3,[ <*>.<*>] x86/fpu: Supporting XSAVE feature <*> <*> <*>,"['0.000000', '0x010:', ""'MPX CSR'""]"
84,Mar,9,10:40:56,Client01,kernel,[    0.000000] x86/fpu: Supporting XSAVE feature 0x020: 'AVX-512 opmask',a6660de3,[ <*>.<*>] x86/fpu: Supporting XSAVE feature <*> <*> <*>,"['0.000000', '0x020:', ""'AVX-512 opmask'""]"
85,Mar,9,10:40:56,Client01,kernel,[    0.000000] x86/fpu: Supporting XSAVE feature 0x040: 'AVX-512 Hi256',a6660de3,[ <*>.<*>] x86/fpu: Supporting XSAVE feature <*> <*> <*>,"['0.000000', '0x040:', ""'AVX-512 Hi256'""]"
86,Mar,9,10:40:56,Client01,systemd[1],Reached target Network (Pre).,3f508636,Reached target <*> <*>,['Network (Pre).']
87,Mar,9,10:40:56,Client01,kernel,[    0.000000] x86/fpu: Supporting XSAVE feature 0x080: 'AVX-512 ZMM_Hi256',a6660de3,[ <*>.<*>] x86/fpu: Supporting XSAVE feature <*> <*> <*>,"['0.000000', '0x080:', ""'AVX-512 ZMM_Hi256'""]"
88,Mar,9,10:40:56,Client01,kernel,"[    0.000000] x86/fpu: xstate_offset[2]:  576, xstate_sizes[2]:  256",94e7a6df,"[ <*>.<*>] x86/fpu: xstate_offset[<*>]: <*>, xstate_sizes[<*>]: <*>","['0.000000', '2', '576', '2', '256']"
89,Mar,9,10:40:56,Client01,kernel,"[    0.000000] x86/fpu: xstate_offset[3]:  832, xstate_sizes[3]:   64",94e7a6df,"[ <*>.<*>] x86/fpu: xstate_offset[<*>]: <*>, xstate_sizes[<*>]: <*>","['0.000000', '3', '832', '3', '64']"
90,Mar,9,10:40:56,Client01,systemd[1],Starting Network Service...,2e322db0,Starting <*> Service...,['Network']
91,Mar,9,10:40:56,Client01,kernel,"[    0.000000] x86/fpu: xstate_offset[4]:  896, xstate_sizes[4]:   64",94e7a6df,"[ <*>.<*>] x86/fpu: xstate_offset[<*>]: <*>, xstate_sizes[<*>]: <*>","['0.000000', '4', '896', '4', '64']"
92,Mar,9,10:40:56,Client01,kernel,"[    0.000000] x86/fpu: xstate_offset[5]:  960, xstate_sizes[5]:   64",94e7a6df,"[ <*>.<*>] x86/fpu: xstate_offset[<*>]: <*>, xstate_sizes[<*>]: <*>","['0.000000', '5', '960', '5', '64']"
93,Mar,9,10:40:56,Client01,kernel,"[    0.000000] x86/fpu: xstate_offset[6]: 1024, xstate_sizes[6]:  512",94e7a6df,"[ <*>.<*>] x86/fpu: xstate_offset[<*>]: <*>, xstate_sizes[<*>]: <*>","['0.000000', '6', '1024', '6', '512']"
94,Mar,9,10:40:56,Client01,kernel,"[    0.000000] x86/fpu: xstate_offset[7]: 1536, xstate_sizes[7]: 1024",94e7a6df,"[ <*>.<*>] x86/fpu: xstate_offset[<*>]: <*>, xstate_sizes[<*>]: <*>","['0.000000', '7', '1536', '7', '1024']"
95,Mar,9,10:40:56,Client01,systemd-networkd[894],Enumeration completed,d7e5ae8a,Enumeration completed,[]
96,Mar,9,10:40:56,Client01,kernel,"[    0.000000] x86/fpu: Enabled xstate features 0xff, context size is 2560 bytes, using 'compacted' format.",51ae9b48,"[ <*>.<*>] x86/fpu: Enabled xstate features <*> context size is <*> bytes, using <*> format.","['0.000000', '0xff,', '2560', ""'compacted'""]"
97,Mar,9,10:40:56,Client01,kernel,[    0.000000] BIOS-provided physical RAM map:,679f5927,[ <*>.<*>] BIOS-provided physical RAM map:,['0.000000']
98,Mar,9,10:40:56,Client01,kernel,[    0.000000] BIOS-e820: [mem 0x0000000000000000-0x000000000009fbff] usable,d4d60197,[ <*>.<*>] BIOS-e820: [mem <*> <*>,"['0.000000', '0x0000000000000000-0x000000000009fbff] usable']"
99,Mar,9,10:40:56,Client01,kernel,[    0.000000] BIOS-e820: [mem 0x000000000009fc00-0x000000000009ffff] reserved,d4d60197,[ <*>.<*>] BIOS-e820: [mem <*> <*>,"['0.000000', '0x000000000009fc00-0x000000000009ffff] reserved']"
100,Mar,9,10:40:56,Client01,kernel,[    0.000000] BIOS-e820: [mem 0x00000000000e0000-0x00000000000fffff] reserved,d4d60197,[ <*>.<*>] BIOS-e820: [mem <*> <*>,"['0.000000', '0x00000000000e0000-0x00000000000fffff] reserved']"
101,Mar,9,10:40:56,Client01,kernel,[    0.000000] BIOS-e820: [mem 0x0000000000100000-0x000000003ffeffff] usable,d4d60197,[ <*>.<*>] BIOS-e820: [mem <*> <*>,"['0.000000', '0x0000000000100000-0x000000003ffeffff] usable']"
102,Mar,9,10:40:56,Client01,systemd-networkd[894],eth0: Link UP,f4377478,eth0: Link <*>,['UP']
103,Mar,9,10:40:56,Client01,kernel,[    0.000000] BIOS-e820: [mem 0x000000003fff0000-0x000000003fffefff] ACPI data,976560cf,[ <*>.<*>] BIOS-e820: [mem <*> ACPI <*>,"['0.000000', '0x000000003fff0000-0x000000003fffefff]', 'data']"
104,Mar,9,10:40:56,Client01,kernel,[    0.000000] BIOS-e820: [mem 0x000000003ffff000-0x000000003fffffff] ACPI NVS,976560cf,[ <*>.<*>] BIOS-e820: [mem <*> ACPI <*>,"['0.000000', '0x000000003ffff000-0x000000003fffffff]', 'NVS']"
105,Mar,9,10:40:56,Client01,kernel,[    0.000000] BIOS-e820: [mem 0x0000000100000000-0x00000002bfffffff] usable,d4d60197,[ <*>.<*>] BIOS-e820: [mem <*> <*>,"['0.000000', '0x0000000100000000-0x00000002bfffffff] usable']"
106,Mar,9,10:40:56,Client01,systemd[1],Started Network Service.,251593e6,Started <*> Service.,['Network']
107,Mar,9,10:40:56,Client01,kernel,[    0.000000] printk: bootconsole [earlyser0] enabled,8f72dbf6,[ <*>.<*>] <*> <*> <*> enabled,"['0.000000', 'printk:', 'bootconsole [earlyser0]']"
108,Mar,9,10:40:56,Client01,kernel,[    0.000000] NX (Execute Disable) protection: active,a2cd9fdb,[ <*>.<*>] NX (Execute Disable) protection: active,['0.000000']
109,Mar,9,10:40:56,Client01,kernel,[    0.000000] SMBIOS 2.3 present.,271e8bd5,[ <*>.<*>] SMBIOS <*>.<*> present.,"['0.000000', '2.3']"
110,Mar,9,10:40:56,Client01,kernel,"[    0.000000] DMI: Microsoft Corporation Virtual Machine/Virtual Machine, BIOS 090007  06/02/2017",b20e8a2e,"[ <*>.<*>] DMI: Microsoft Corporation Virtual Machine/Virtual Machine, BIOS <*> <*>/<*>/<*>","['0.000000', '090007  06', '02/2017']"
111,Mar,9,10:40:56,Client01,systemd-networkd[894],eth0: Gained carrier,825d44ae,eth0: <*> carrier,['Gained']
112,Mar,9,10:40:56,Client01,kernel,[    0.000000] Hypervisor detected: Microsoft Hyper-V,91ab13e8,[ <*>.<*>] Hypervisor detected: Microsoft Hyper-V,['0.000000']
113,Mar,9,10:40:56,Client01,kernel,"[    0.000000] Hyper-V: features 0x2e7f, hints 0x44c2c",9d9bfdd0,"[ <*>.<*>] Hyper-V: features 0x2e7f, hints 0x44c2c",['0.000000']
114,Mar,9,10:40:56,Client01,kernel,[    0.000000] Hyper-V Host Build:14393-10.0-0-0.305,e41e7a65,[ <*>.<*>] Hyper-V Host Build:<*>-<*>.<*>-<*>-<*>.<*>,"['0.000000', '14393-10', '0', '0-0.305']"
115,Mar,9,10:40:56,Client01,systemd-timesyncd[751],"Network configuration changed, trying to establish connection.",d4606850,"Network configuration changed, trying to establish connection.",[]
116,Mar,9,10:40:56,Client01,kernel,[    0.000000] Hyper-V: LAPIC Timer Frequency: 0xc3500,14bf15a5,[ <*>.<*>] Hyper-V: LAPIC Timer Frequency: 0xc<*>,"['0.000000', '3500']"
117,Mar,9,10:40:56,Client01,kernel,[    0.000000] tsc: Marking TSC unstable due to running on Hyper-V,eaf7708b,[ <*>.<*>] tsc: Marking TSC unstable due to running on Hyper-V,['0.000000']
118,Mar,9,10:40:56,Client01,kernel,[    0.000000] Hyper-V: Using hypercall for remote TLB flush,db4f6103,[ <*>.<*>] Hyper-V: Using hypercall for remote TLB flush,['0.000000']
119,Mar,9,10:40:56,Client01,kernel,[    0.000000] tsc: Detected 2095.196 MHz processor,835ab552,[ <*>.<*>] tsc: Detected <*>.<*> MHz processor,"['0.000000', '2095.196']"
120,Mar,9,10:40:56,Client01,kernel,[    0.001599] e820: update [mem 0x00000000-0x00000fff] usable ==> reserved,7f8f754f,[ <*>.<*>] e820: update [mem <*> usable ==> reserved,"['0.001599', '0x00000000-0x00000fff]']"
121,Mar,9,10:40:56,Client01,kernel,[    0.001601] e820: remove [mem 0x000a0000-0x000fffff] usable,1f70e9aa,[ <*>.<*>] e820: remove [mem 0x000a0000-0x000fffff] usable,['0.001601']
122,Mar,9,10:40:56,Client01,kernel,[    0.001606] last_pfn = 0x2c0000 max_arch_pfn = 0x400000000,893b62e4,[ <*>.<*>] last_pfn = <*> max_arch_pfn = 0x<*>,"['0.001606', '0x2c0000', '400000000']"
123,Mar,9,10:40:56,Client01,kernel,[    0.006071] MTRR default type: uncachable,1dbe8e7a,[ <*>.<*>] MTRR <*> <*> <*>,"['0.006071', 'default', 'type: uncachable']"
124,Mar,9,10:40:56,Client01,kernel,[    0.006072] MTRR fixed ranges enabled:,1dbe8e7a,[ <*>.<*>] MTRR <*> <*> <*>,"['0.006072', 'fixed', 'ranges enabled:']"
125,Mar,9,10:40:56,Client01,kernel,[    0.006073]   00000-9FFFF write-back,936b8562,[ <*>.<*>] <*> <*>,"['0.006073', '00000-9FFFF write-back']"
126,Mar,9,10:40:56,Client01,kernel,[    0.006074]   A0000-DFFFF uncachable,936b8562,[ <*>.<*>] <*> <*>,"['0.006074', 'A0000-DFFFF uncachable']"
127,Mar,9,10:40:56,Client01,kernel,[    0.006074]   E0000-FFFFF write-back,936b8562,[ <*>.<*>] <*> <*>,"['0.006074', 'E0000-FFFFF write-back']"
128,Mar,9,10:40:56,Client01,kernel,[    0.006075] MTRR variable ranges enabled:,1dbe8e7a,[ <*>.<*>] MTRR <*> <*> <*>,"['0.006075', 'variable', 'ranges enabled:']"
129,Mar,9,10:40:56,Client01,kernel,[    0.006076]   0 base 00000000000 mask FFFC0000000 write-back,d1b7c0bc,[ <*>.<*>] <*> base <*> mask <*> write-back,"['0.006076', '0', '00000000000', 'FFFC0000000']"
130,Mar,9,10:40:56,Client01,kernel,[    0.006077]   1 base 00100000000 mask FF000000000 write-back,d1b7c0bc,[ <*>.<*>] <*> base <*> mask <*> write-back,"['0.006077', '1', '00100000000', 'FF000000000']"
131,Mar,9,10:40:56,Client01,kernel,[    0.006078]   2 disabled,936b8562,[ <*>.<*>] <*> <*>,"['0.006078', '2 disabled']"
132,Mar,9,10:40:56,Client01,kernel,[    0.006078]   3 disabled,936b8562,[ <*>.<*>] <*> <*>,"['0.006078', '3 disabled']"
133,Mar,9,10:40:56,Client01,kernel,[    0.006079]   4 disabled,936b8562,[ <*>.<*>] <*> <*>,"['0.006079', '4 disabled']"
134,Mar,9,10:40:56,Client01,kernel,[    0.006079]   5 disabled,936b8562,[ <*>.<*>] <*> <*>,"['0.006079', '5 disabled']"
135,Mar,9,10:40:56,Client01,kernel,[    0.006080]   6 disabled,936b8562,[ <*>.<*>] <*> <*>,"['0.006080', '6 disabled']"
136,Mar,9,10:40:56,Client01,kernel,[    0.006080]   7 disabled,936b8562,[ <*>.<*>] <*> <*>,"['0.006080', '7 disabled']"
137,Mar,9,10:40:56,Client01,kernel,[    0.006092] x86/PAT: Configuration [0-7]: WB  WC  UC- UC  WB  WP  UC- WT,5414a551,[ <*>.<*>] x86/PAT: Configuration [<*>-<*>]: WB WC UC- UC WB WP UC- WT,"['0.006092', '0-7']"
138,Mar,9,10:40:56,Client01,kernel,[    0.011589] e820: update [mem 0x40000000-0xffffffff] usable ==> reserved,7f8f754f,[ <*>.<*>] e820: update [mem <*> usable ==> reserved,"['0.011589', '0x40000000-0xffffffff]']"
139,Mar,9,10:40:56,Client01,kernel,[    0.014324] last_pfn = 0x3fff0 max_arch_pfn = 0x400000000,893b62e4,[ <*>.<*>] last_pfn = <*> max_arch_pfn = 0x<*>,"['0.014324', '0x3fff0', '400000000']"
140,Mar,9,10:40:56,Client01,kernel,[    0.026971] found SMP MP-table at [mem 0x000ff780-0x000ff78f],849f346f,[ <*>.<*>] found SMP MP-table at [mem 0x000ff780-0x000ff78f],['0.026971']
141,Mar,9,10:40:56,Client01,kernel,[    0.031566] check: Scanning 1 areas for low memory corruption,5b3d4674,[ <*>.<*>] check: Scanning <*> areas for low memory corruption,"['0.031566', '1']"
142,Mar,9,10:40:56,Client01,kernel,[    0.036223] Using GB pages for direct mapping,f6c22858,[ <*>.<*>] Using GB pages for direct mapping,['0.036223']
143,Mar,9,10:40:56,Client01,systemd-networkd[894],eth0: Link DOWN,f4377478,eth0: Link <*>,['DOWN']
144,Mar,9,10:40:56,Client01,kernel,"[    0.039911] BRK [0x15f002000, 0x15f002fff] PGTABLE",bd206d38,[ <*>.<*>] BRK <*> <*> PGTABLE,"['0.039911', '[0x15f002000, 0x15f002fff]']"
145,Mar,9,10:40:56,Client01,kernel,"[    0.039914] BRK [0x15f003000, 0x15f003fff] PGTABLE",bd206d38,[ <*>.<*>] BRK <*> <*> PGTABLE,"['0.039914', '[0x15f003000, 0x15f003fff]']"
