EventId,EventTemplate,Occurrences
7f8f754f,[ <*>.<*>] e820: update [mem <*> usable ==> reserved,40
1f70e9aa,[ <*>.<*>] e820: remove [mem 0x000a0000-0x000fffff] usable,20
893b62e4,[ <*>.<*>] last_pfn = <*> max_arch_pfn = 0x<*>,40
1dbe8e7a,[ <*>.<*>] MTRR <*> <*> <*>,60
d1b7c0bc,[ <*>.<*>] <*> base <*> mask <*> write-back,40
8b14c552,[ <*>.<*>] x86/<*>: Configuration [<*>-<*>]: WB WC UC- UC WB WP UC- WT,20
849f346f,[ <*>.<*>] found SMP MP-table at [mem 0x000ff780-0x000ff78f],20
5b3d4674,[ <*>.<*>] check: Scanning <*> areas for low memory corruption,20
f6c22858,[ <*>.<*>] Using GB pages for direct mapping,20
bd206d38,[ <*>.<*>] BRK <*> <*> PGTABLE,98
1c598435,[ <*>.<*>] <*> [mem <*>,80
5e4615b4,[ <*>.<*>] ACPI: Early table checksum verification disabled,20
ef90a7c4,[ <*>.<*>] ACPI: RSDP 0x00000000000F5BF0 <*> (v00 ACPIAM),20
99b568dc,[ <*>.<*>] ACPI: <*> <*> <*> <*> VRTUAL MICROSFT <*> MSFT <*>),160
55f70f8e,[ <*>.<*>] ACPI: DSDT 0x000000003FFF1D24 003CBE (v01 MSFTVM MSFTVM02 <*> INTL <*>),20
384a7d61,[ <*>.<*>] ACPI: <*> <*> <*>,120
33c2304b,[ <*>.<*>] ACPI: Local APIC address 0xfee<*>,40
3a0052b7,[ <*>.<*>] SRAT: PXM <*> -> APIC <*> -> Node <*>,40
59806dab,[ <*>.<*>] ACPI: SRAT: Node <*> PXM <*> [mem <*> hotplug,120
2149b3b0,[ <*>.<*>] NUMA: Node <*> [mem 0x00000000-0x3fffffff] + [mem 0x100000000-0x2bfffffff] -> [mem 0x00000000-0x2bfffffff],20
b6667f9b,[ <*>.<*>] <*> <*> [mem <*>,80
64c52242,[ <*>.<*>] Movable zone start for each node,20
a091d2c8,[ <*>.<*>] Early memory node ranges,20
466785ab,[ <*>.<*>] Zeroed struct page in unavailable ranges: <*> pages,20
9b9613f5,[ <*>.<*>] Initmem setup node <*> [mem 0x0000000000001000-0x00000002bfffffff],20
6d7e682c,[ <*>.<*>] On node <*> totalpages: <*>,20
8f605fdb,[ <*>.<*>] <*> zone: <*> pages used for memmap,60
4f135b04,[ <*>.<*>] DMA zone: <*> pages reserved,20
c61c09e1,"[ <*>.<*>] <*> zone: <*> pages, LIFO batch:<*>",60
b78b9daf,[ <*>.<*>] ACPI: PM-Timer IO Port: 0x<*>,20
13961bc3,[ <*>.<*>] ACPI: LAPIC_NMI (acpi_id[<*>] dfl dfl lint[<*>]),20
a7e15138,"[ <*>.<*>] IOAPIC[<*>]: apic_id <*>, version <*>, address 0xfec00000, GSI <*>-<*>",20
14e2150c,[ <*>.<*>] ACPI: INT_SRC_OVR (bus <*> bus_irq <*> global_irq <*> <*> <*>,40
908df579,[ <*>.<*>] ACPI: <*> used by override.,40
2d06faa7,[ <*>.<*>] Using ACPI (MADT) for SMP configuration information,20
9b8c143d,"[ <*>.<*>] smpboot: Allowing <*> CPUs, <*> hotplug CPUs",20
adb3b7e0,[ <*>.<*>] PM: Registered nosave memory: [mem <*>,140
3f07a14b,[ <*>.<*>] [mem 0x40000000-0xffffffff] available for PCI devices,20
8d50c11c,[ <*>.<*>] Booting paravirtualized kernel on bare hardware,20
86aa80c1,[ <*>.<*>] clocksource: <*> mask: <*> max_cycles: <*> max_idle_ns: <*> ns,80
c9cb530d,[ <*>.<*>] random: get_random_bytes called from start_kernel+0x93/<*> with crng_init=<*>,20
179bb8e8,[ <*>.<*>] setup_percpu: NR_CPUS:<*> nr_cpumask_bits:<*> nr_cpu_ids:<*> nr_node_ids:<*>,20
67f68724,[ <*>.<*>] percpu: Embedded <*> pages/<*> s147456 r8192 d28672 u<*>,20
9389e3c2,[ <*>.<*>] pcpu-alloc: s147456 r8192 d28672 u262144 alloc=<*>*<*>,20
30022ec8,[ <*>.<*>] pcpu-alloc: [<*>] <*> <*> <*> <*> <*> <*> <*> <*>,320
e2564448,"[ <*>.<*>] <*> <*> hash table entries: <*> <*> <*>, <*> bytes)",100
6111a56b,"[ <*>.<*>] Built <*> zonelists, mobility grouping on. Total pages: <*>",20
fea59dea,[ <*>.<*>] Policy zone: Normal,20
a8d8a196,[ <*>.<*>] Kernel command line: BOOT_IMAGE=<*><*>.<*>.<*>-<*>-azure root=<*>=<*> ro console=<*> console=<*> earlyprintk=<*> rootdelay=<*>,20
4bf266f9,[ <*>.<*>] printk: log_buf_len individual max cpu contribution: <*> bytes,20
eb09db24,[ <*>.<*>] printk: log_buf_len total cpu_extra contributions: <*> bytes,20
87a236f5,[ <*>.<*>] printk: log_buf_len min size: <*> bytes,20
ae7520bd,[ <*>.<*>] printk: <*> <*> <*>,40
3836433f,[ <*>.<*>] printk: early log buf free: <*>(<*>%),20
0ab61629,[ <*>.<*>] Calgary: detecting Calgary via BIOS EBDA area,20
610ef30a,[ <*>.<*>] Calgary: Unable to locate Rio Grande table in EBDA - bailing!,20
cebb4727,"[ <*>.<*>] Memory: <*> available (12292K kernel code, 2233K rwdata, 3944K rodata, 2360K init, 5524K bss, <*> reserved, 0K cma-reserved)",20
0650e733,"[ <*>.<*>] SLUB: HWalign=<*>, Order=<*>-<*>, MinObjects=<*>, CPUs=<*>, Nodes=<*>",20
4df8bf85,[ <*>.<*>] Kernel/<*> page tables isolation: enabled,20
bff63748,[ <*>.<*>] ftrace: allocating <*> entries in <*> pages,20
a4a8ef32,[ <*>.<*>] rcu: Hierarchical <*> implementation.,40
b21b8830,[ <*>.<*>] rcu: RCU restricting CPUs from NR_CPUS=<*> to nr_cpu_ids=<*>.,20
0b9385e9,[ <*>.<*>] Tasks RCU enabled.,20
47b028da,[ <*>.<*>] rcu: RCU calculated value of scheduler-enlistment delay is <*> jiffies.,20
b2110681,"[ <*>.<*>] rcu: Adjusting geometry for rcu_fanout_leaf=<*>, nr_cpu_ids=<*>",20
448ffa05,"[ <*>.<*>] NR_IRQS: <*>, nr_irqs: <*>, preallocated irqs: <*>",20
ba5a5b44,[ <*>.<*>] Console: colour VGA+ 80x<*>,20
dd380af9,[ <*>.<*>] APIC: Switch to symmetric I/<*> mode setup,20
e5c5d87b,[ <*>.<*>] Switched APIC routing to physical flat.,20
cc148139,[ <*>.<*>] Hyper-V: Using IPI hypercalls,20
ce2a1825,[ <*>.<*>] Hyper-V: Using enlightened APIC (xapic mode),20
21d515eb,"[ <*>.<*>] Calibrating delay loop (skipped), value calculated using timer frequency.. <*>.<*> BogoMIPS (lpj=<*>)",20
f518058d,[ <*>.<*>] pid_max: default: <*> minimum: <*>,20
4a44d82f,[ <*>.<*>] LSM: Security Framework initializing,20
2824e23c,[ <*>.<*>] Yama: becoming mindful.,20
39dbb8e6,[ <*>.<*>] <*> <*> initialized,40
6a78c96c,"[ <*>.<*>] <*> hash table entries: <*> (order: <*>, <*> bytes)",140
fd5fafaf,"[ <*>.<*>] Last level iTLB entries: 4KB <*>, 2MB <*>, 4MB <*>",20
7e4285f0,"[ <*>.<*>] Last level dTLB entries: 4KB <*>, 2MB <*>, 4MB <*>, 1GB <*>",20
d606f323,[ <*>.<*>] Spectre V1 : Mitigation: usercopy/<*> barriers and __user pointer sanitization,20
2b81bf58,[ <*>.<*>] Spectre V2 : Mitigation: Full generic retpoline,20
0b47a21f,[ <*>.<*>] Spectre V2 : Spectre v2 / SpectreRSB mitigation: Filling RSB on context switch,20
e996fac8,[ <*>.<*>] Speculative Store Bypass: Vulnerable,20
3233ab26,"[ <*>.<*>] <*> Vulnerable: Clear CPU buffers attempted, no microcode",24
b69059a5,[ <*>.<*>] Freeing <*> <*> memory: <*>,40
91c6cedc,"[ <*>.<*>] smpboot: CPU0: Intel(R) Xeon(R) <*> <*> <*> @ <*> (family: 0x6, model: <*> stepping: <*>",20
af43d4d4,"[ <*>.<*>] Performance Events: unsupported p6 CPU model <*> no PMU driver, software events only.",20
dcaf4674,[ <*>.<*>] random: crng done (trusting CPU's manufacturer),20
5fbc9904,[ <*>.<*>] NMI watchdog: Perf NMI watchdog permanently disabled,20
b2081125,[ <*>.<*>] smp: Bringing up secondary CPUs ...,20
0a1ec610,[ <*>.<*>] x86: Booting SMP configuration:,20
3388cb84,"[ <*>.<*>] .... node #<*>, CPUs: #<*>",20
420a1d53,"[ <*>.<*>] <*> CPU bug present and SMT on, data leak possible. See https:<*> for more details.",36
84ff81ae,"[ <*>.<*>] smp: Brought up <*> node, <*> CPUs",20
bb2b44d1,[ <*>.<*>] smpboot: Max logical packages: <*>,20
674ff42a,[ <*>.<*>] smpboot: Total of <*> processors activated (<*>.<*> BogoMIPS),20
a25fb1d2,[ <*>.<*>] x86/<*>: Memory block size: 128MB,20
5360d077,[ <*>.<*>] PM: Registering ACPI NVS region [mem 0x3ffff000-0x3fffffff] (<*> bytes),20
09628428,[ <*>.<*>] pinctrl core: initialized pinctrl subsystem,20
0b45c280,"[ <*>.<*>] RTC time: <*>:<*>:<*>, date: <*>-<*>-<*>",20
87d471e6,[ <*>.<*>] NET: Registered protocol family <*>,120
4b0e5b36,[ <*>.<*>] audit: initializing netlink subsys (disabled),20
c826a988,[ <*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): state=<*> audit_enabled=<*> res=<*>,20
cd3fa45b,[ <*>.<*>] EISA bus registered,20
ebf1d118,[ <*>.<*>] cpuidle: using governor <*>,40
35356d63,[ <*>.<*>] ACPI: bus type PCI registered,20
572a6a6a,[ <*>.<*>] <*> <*> Hot Plug PCI Controller Driver version: <*>.<*>,40
4e0fd40b,[ <*>.<*>] PCI: Using configuration type <*> for base access,20
ed0c38b8,"[ <*>.<*>] HugeTLB registered <*>.<*> <*> page size, pre-allocated <*> pages",40
382e1fc9,[ <*>.<*>] ACPI: Added <*> <*> <*>,40
c1870ad0,[ <*>.<*>] ACPI: <*> <*>,80
bfc45663,[ <*>.<*>] ACPI: <*> ACPI AML tables successfully acquired and loaded,20
a19890d6,[ <*>.<*>] <*> Using <*> for <*> routing,40
fb3a099c,"[ <*>.<*>] PCI: Using host bridge windows from ACPI; if necessary, use ""pci=<*>"" and report a bug",20
dd22b4d7,[ <*>.<*>] ACPI: Enabled <*> GPEs in block <*> to 0F,20
2843f42b,[ <*>.<*>] ACPI: PCI Root Bridge [<*>] (domain <*> [bus <*>-ff]),20
6a4e7cff,[ <*>.<*>] acpi PNP0A03:<*>: _OSC: OS supports [ASPM ClockPM Segments MSI],20
cfb932ab,"[ <*>.<*>] acpi PNP0A03:<*>: fail to add MMCONFIG information, can't access extended PCI configuration space under this bridge.",20
7c45b630,[ <*>.<*>] PCI host bridge to bus <*>:<*>,20
6124e846,[ <*>.<*>] pci_bus <*>:<*>: root bus resource <*> <*> window],100
5a1ebdfa,[ <*>.<*>] pci_bus <*>:<*>: root bus resource [bus <*>-ff],20
8d015fe4,[ <*>.<*>] pci <*>:<*>:<*>.<*>: [<*>:<*>] type <*> class 0x<*>,100
32a4060e,[ <*>.<*>] pci <*>:<*>:<*>.<*>: <*> <*> <*> <*>,87
181635a5,[ <*>.<*>] pci <*>:<*>:<*>.<*>: legacy IDE quirk: reg <*> [io <*>,80
8a2b7de3,"[ <*>.<*>] * Found PM-Timer Bug on the chipset. Due to workarounds for a bug,",20
62865f1f,[ <*>.<*>] * this clock source is slow. Consider trying other clock sources,20
41ab7ff6,[ <*>.<*>] pci <*>:<*>:<*>.<*>: quirk: [io 0x0400-0x043f] claimed by PIIX4 ACPI,20
0cad2058,[ <*>.<*>] ACPI: PCI Interrupt Link [<*>] (IRQs <*> <*> <*> <*> <*> <*> *<*> <*> <*> <*>),20
b80282f1,"[ <*>.<*>] ACPI: PCI Interrupt Link [<*>] (IRQs <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>) *<*>, disabled.",60
1c5da341,[ <*>.<*>] libata version <*>.<*> loaded.,20
624c855c,[ <*>.<*>] pci <*>:<*>:<*>.<*>: vgaarb: setting as boot VGA device,20
4b744587,"[ <*>.<*>] pci <*>:<*>:<*>.<*>: vgaarb: VGA device added: decodes=<*>+mem,owns=<*>+mem,locks=<*>",20
47dded99,[ <*>.<*>] pps_core: LinuxPPS API ver. <*> registered,20
5062e8d4,[ <*>.<*>] pps_core: Software ver. <*>.<*>.<*> - Copyright <*>-<*> Rodolfo Giometti <giometti@linux.it>,20
dbd17d1c,[ <*>.<*>] <*> <*> <*> registered,140
d9a4db27,[ <*>.<*>] <*> <*> <*> <*>.<*>.<*>,40
b4f56b29,[ <*>.<*>] hv_vmbus: Vmbus version:<*>.<*>,20
a5db758e,[ <*>.<*>] PCI: pci_cache_line_size set to <*> bytes,20
4790cbc8,[ <*>.<*>] e820: reserve RAM buffer [mem <*>,40
47e096b1,[ <*>.<*>] NetLabel: domain hash size = <*>,20
e79f8145,[ <*>.<*>] NetLabel: protocols = UNLABELED CIPSOv4 CALIPSO,20
68b4478a,[ <*>.<*>] NetLabel: unlabeled traffic allowed by default,20
1f32fb91,[ <*>.<*>] clocksource: Switched to clocksource hyperv_clocksource_tsc_page,20
33812074,[ <*>.<*>] VFS: Disk quotas dquot_<*>.<*>.<*>,20
83ce5f94,[ <*>.<*>] AppArmor: AppArmor Filesystem Enabled,20
1faaa63f,[ <*>.<*>] pnp: PnP ACPI init,20
bddfdc42,"[ <*>.<*>] <*> <*>:<*>: Plug and Play ACPI device, IDs <*> (active)",140
3f6b66d2,"[ <*>.<*>] pnp <*>:<*>: Plug and Play ACPI device, IDs <*> <*> (active)",40
d7764389,[ <*>.<*>] pnp <*>:<*>: [dma <*> disabled],40
0c328929,[ <*>.<*>] pnp <*>:<*>: [dma <*>],20
d9819c5a,[ <*>.<*>] system <*>:<*>: <*> <*> has been reserved,240
e270d668,[ <*>.<*>] system <*>:<*>: [mem <*> could not be reserved,100
f89824e6,[ <*>.<*>] pnp: PnP ACPI: found <*> devices,20
b390ddbe,[ <*>.<*>] pci_bus <*>:<*>: resource <*> <*> <*> window],100
a9c6a646,[ <*>.<*>] TCP: Hash tables configured (established <*> bind <*>),20
6f240111,[ <*>.<*>] pci <*>:<*>:<*>.<*>: Video device with shadowed ROM at [mem 0x000c0000-0x000dffff],20
4158f22b,"[ <*>.<*>] PCI: CLS <*> bytes, default <*>",20
76917a1e,[ <*>.<*>] Freeing initrd memory: <*>,20
e5f603b3,[ <*>.<*>] PCI-DMA: Using software bounce buffering for IO (SWIOTLB),20
f8156a21,[ <*>.<*>] software IO TLB: mapped [mem 0x3bff0000-0x3fff0000] (64MB),20
44ef95da,[ <*>.<*>] check: Scanning for low memory corruption every <*> seconds,20
21a70e82,[ <*>.<*>] Initialise system trusted keyrings,20
f1c1ebff,[ <*>.<*>] workingset: timestamp_bits=<*> max_order=<*> bucket_order=<*>,20
f4b6394d,[ <*>.<*>] squashfs: version <*>.<*> (<*>/<*>/<*>) Phillip Lougher,20
2d9471a3,[ <*>.<*>] fuse init (API version <*>.<*>),20
3ecc6026,[ <*>.<*>] Asymmetric key parser 'x509' registered,20
669e3ce3,[ <*>.<*>] Block layer SCSI generic (bsg) driver version <*>.<*> loaded (major <*>),20
4b4d22f6,[ <*>.<*>] intel_idle: Please enable MWAIT in BIOS SETUP,20
cde96609,[ <*>.<*>] input: Power Button as /<*>:<*>/<*>:<*>/<*><*>,20
ea64f415,"[ <*>.<*>] Serial: <*>/<*> driver, <*> ports, IRQ sharing enabled",20
992fc334,"[ <*>.<*>] <*>:<*>: <*> at I/<*> <*> (irq = <*>, base_baud = <*>) is a 16550A",40
2614401b,[ <*>.<*>] Linux agpgart interface v0.<*>,20
0ae41d87,[ <*>.<*>] loop: module loaded,20
12bef385,[ <*>.<*>] hv_vmbus: registering driver <*>,140
48f9cb4d,[ <*>.<*>] <*> <*> version <*>,40
26b1b5d7,"[ <*>.<*>] ata_piix <*>:<*>:<*>.<*>: Hyper-V Virtual Machine detected, ATA device ignore set",20
9ebf0a1a,[ <*>.<*>] scsi <*> <*>,120
4920f446,[ <*>.<*>] scsi <*>:<*>:<*>:<*>: <*> Msft Virtual <*> <*>.<*> PQ: <*> ANSI: <*>,43
7fc4e243,[ <*>.<*>] <*> <*>:<*>:<*>:<*>: Attached scsi generic <*> type <*>,43
fa004d8c,[ <*>.<*>] <*> PATA max UDMA/<*> cmd <*> ctl <*> bmdma <*> irq <*>,40
dd6b14b6,[ <*>.<*>] sd <*>:<*>:<*>:<*>: [<*>] <*> <*>-byte logical blocks: (<*>.<*> GB/<*>.<*> GiB),40
557f1a34,[ <*>.<*>] libphy: Fixed MDIO Bus: probed,20
edea71f6,[ <*>.<*>] sd <*>:<*>:<*>:<*>: [<*>] <*> <*> <*>,80
df4e5c67,[ <*>.<*>] sd <*>:<*>:<*>:<*>: [<*>] Write Protect is off,40
c4228b1a,"[ <*>.<*>] tun: Universal TUN/<*> device driver, <*>.<*>",20
0946490e,[ <*>.<*>] PPP generic driver version <*>.<*>.<*>,20
b8ee8148,[ <*>.<*>] sd <*>:<*>:<*>:<*>: [<*>] Mode Sense: 0f <*> <*> <*>,40
21a4ddfa,"[ <*>.<*>] sd <*>:<*>:<*>:<*>: [<*>] Write cache: <*> read cache: enabled, supports DPO and FUA",40
649ca0e7,"[ <*>.<*>] i8042: PNP: PS/<*> Controller [PNP0303:<*>,PNP0f03:<*>] at 0x60,0x64 irq <*>,<*>",20
82ad81cc,"[ <*>.<*>] serio: i8042 <*> port at 0x60,0x64 irq <*>",40
5d79e4a3,[ <*>.<*>] GPT:<*> header thinks Alt. header is not at the end of the disk.,3
8a328cfc,[ <*>.<*>] GPT:<*> != <*>,6
dbaeb175,[ <*>.<*>] mousedev: PS/<*> mouse device common for all mice,20
51762e4e,[ <*>.<*>] GPT:<*> GPT header not at the end of the disk.,3
516bbbf1,[ <*>.<*>] rtc_cmos <*>:<*>: RTC can wake from S<*>,20
dd89679f,[ <*>.<*>] GPT: Use GNU Parted to correct GPT errors.,3
909da0e6,[ <*>.<*>] sda: sda1 sda14 sda<*>,20
fcfaf745,[ <*>.<*>] rtc_cmos <*>:<*>: registered as rtc<*>,20
139c403f,"[ <*>.<*>] rtc_cmos <*>:<*>: alarms up to one month, <*> bytes nvram",20
5bb267ad,[ <*>.<*>] device-mapper: ioctl: <*>.<*>.<*>-ioctl (<*>-<*>-<*>) initialised: dm-devel@redhat.com,20
2de64ea0,[ <*>.<*>] platform eisa.<*>: <*> <*> <*> <*>,40
be358a3d,[ <*>.<*>] platform eisa.<*>: EISA: Cannot allocate resource for mainboard,20
0ad8dabf,[ <*>.<*>] platform eisa.<*>: Cannot allocate resource for EISA slot <*>,160
26c4f486,[ <*>.<*>] Segment Routing with IPv<*>,20
eaf7c3db,"[ <*>.<*>] ata1.<*>: host indicates ignore ATA devices, ignored",40
48176c35,[ <*>.<*>] mce: Using <*> MCE banks,20
31169089,[ <*>.<*>] ata2.<*>: NODEV after polling detection,3
329258f5,[ <*>.<*>] RAS: Correctable Errors collector initialized.,20
9a257afa,[ <*>.<*>] Loading compiled-in X.<*> certificates,20
e0570adb,[ <*>.<*>] Loaded X.<*> cert 'Build time autogenerated kernel key: 9c13c25bb46bb08aadac8fd6055952f30e111a90',20
bd410c1e,[ <*>.<*>] zswap: loaded using pool lzo/<*>,20
d15b796b,[ <*>.<*>] input: AT Translated Set <*> keyboard as <*>,40
32444bcd,"[ <*>.<*>] ata2.<*>: ATAPI: Virtual CD, , max MWDMA<*>",3
42876bc1,[ <*>.<*>] sr <*>:<*>:<*>:<*>: [<*>] scsi3-mmc drive: 0x/<*> tray,3
3c032de4,[ <*>.<*>] cdrom: Uniform CD-ROM driver Revision: <*>.<*>,3
74c6e44a,[ <*>.<*>] sr <*>:<*>:<*>:<*>: Attached scsi CD-ROM sr<*>,3
c9165bad,[ <*>.<*>] AppArmor: AppArmor sha1 policy hashing enabled,20
d7543f09,"[ <*>.<*>] ima: No TPM chip found, activating TPM-bypass!",20
7adc29a9,[ <*>.<*>] ima: Allocated hash algorithm: sha<*>,20
98199832,[ <*>.<*>] No architecture policies found,20
d0626d7a,[ <*>.<*>] evm: Initialising EVM extended attributes:,20
b86827a7,[ <*>.<*>] evm: HMAC attrs: 0x<*>,20
7eec6703,[ <*>.<*>] Magic number: <*>:<*>:<*>,20
9f29b756,[ <*>.<*>] <*> <*> hash matches,13
841f29af,[ <*>.<*>] rtc_cmos <*>:<*>: setting system clock to <*> UTC (<*>),20
efffaa04,"[ <*>.<*>] Unstable clock detected, switching default tracing clock to ""global""",20
50e8f7c1,"[ <*>.<*>] If you want to keep using the local clock, then add:",20
180acf55,"[ <*>.<*>] ""trace_clock=<*>""",20
486444a8,[ <*>.<*>] on the kernel command line,20
8cde047a,[ <*>.<*>] Freeing unused kernel image memory: <*>,60
19fad870,[ <*>.<*>] Write protecting the kernel read-only data: 18432k,20
cf642a1a,"[ <*>.<*>] x86/<*>: Checked W+X mappings: passed, no W+X pages found.",40
86492a29,[ <*>.<*>] x86/<*>: Checking user space page tables,20
a9655090,[ <*>.<*>] Run /<*> as init process,20
f3d3b6f6,[ <*>.<*>] hv_utils: Registering HyperV Utility Driver,20
0b48689c,[ <*>.<*>] hidraw: raw HID events driver (C) Jiri Kosina,20
46912ed2,[ <*>.<*>] hv_utils: <*> IC version <*>.<*>,100
e4ecf407,"[ <*>.<*>] hyperv_fb: Screen resolution: 1152x864, Color depth: <*>",20
68ea4992,[ <*>.<*>] Console: switching to colour frame buffer device 144x<*>,20
b55ab964,[ <*>.<*>] cryptd: max_cpu_qlen set to <*>,20
f82969d4,[ <*>.<*>] input: Microsoft Vmbus HID-compliant Mouse as /<*><*>:<*>:<*>.<*>/<*><*>,20
cb036f4c,[ <*>.<*>] hid <*>:<*>:<*>.<*>: input: <UNKNOWN> HID v0.<*> Mouse [Microsoft Vmbus HID-compliant Mouse] on,20
ec915500,[ <*>.<*>] AVX2 version of gcm_enc/<*> engaged.,20
5efd1941,[ <*>.<*>] AES CTR mode by8 optimization enabled,20
50f876a5,[ <*>.<*>] raid6: <*> <*> <*> MB/<*>,264
304ae203,[ <*>.<*>] raid6: using algorithm <*> gen() <*> MB/<*>,20
60d52ba3,"[ <*>.<*>] raid6: .... xor() <*> MB/<*>, rmw enabled",20
3f61b053,[ <*>.<*>] raid6: using <*> recovery algorithm,20
0e3aa785,[ <*>.<*>] xor: automatically using best checksumming function avx,20
e521e594,[ <*>.<*>] async_tx: api initialized (async),20
813241d1,"[ <*>.<*>] Btrfs loaded, crc32c=<*>",20
4bb5e149,[ <*>.<*>] EXT4-fs <*> mounted filesystem with ordered data mode. Opts: (null),40
ad8c625e,[ <*>.<*>] EXT4-fs (sda1): re-mounted. Opts: discard,20
03df5b97,[ <*>.<*>] Loading iSCSI transport class v2.<*>-<*>.,20
f5095d7f,[ <*>.<*>] iscsi: registered transport <*>,40
68cfcc88,[ <*>.<*>] hv_balloon: Using Dynamic Memory protocol version <*>.<*>,20
d32a19a0,[ <*>.<*>] KVM: vmx: using Hyper-V Enlightened VMCS,20
d4a7c861,"[ <*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): apparmor=""STATUS"" operation=""profile_load"" profile=""unconfined"" <*> pid=<*> comm=""apparmor_parser""",64
2c9bf7f3,"[ <*>.<*>] UDF-fs: INFO Mounting volume 'UDF Volume', timestamp <*>/<*>/<*> <*>:<*> (<*>)",3
66187c03,[ <*>.<*>] IPv6: ADDRCONF(NETDEV_CHANGE): eth0: link becomes ready,20
cf01d4a6,[ <*>.<*>] EXT4-fs (sda1): resizing filesystem from <*> to <*> blocks,3
3a31a68c,[ <*>.<*>] EXT4-fs (sda1): resized filesystem to <*>,3
48338300,[ <*>.<*>] hv_utils: VSS: userspace daemon ver. <*> connected,20
e95b0292,"[ <*>.<*>] new mount options do not match the existing superblock, will be ignored",20
477a8bfb,[ <*>.<*>] bpfilter: Loaded bpfilter_umh pid <*>,20
17369e2c,[ <*>.<*>] hv_balloon: Max. dynamic memory size: <*> MB,20
c090d417,"[ <*>.<*>] SGI XFS with ACLs, security attributes, realtime, no debug enabled",3
fed60bb0,[ <*>.<*>] hv_utils: Shutdown request received - graceful shutdown initiated,17
c336bf06,[ <*>.<*>] <*> Mitigation: Clear CPU buffers,12
e5dc5808,[ <*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): <*> old=<*> auid=<*> ses=<*> res=<*>,15
8e9ed447,"[ <*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): pid=<*> uid=<*> auid=<*> ses=<*> msg='unit=<*> comm=""systemd"" exe=""/<*>"" hostname=? addr=? terminal=? res=<*>'",13
87f8c292,[ <*>.<*>] scsi: waiting for bus probes to complete ...,2
b183aa7d,[ <*>.<*>] kauditd_printk_skb: <*> callbacks suppressed,1
d3875ee0,[ <*>.<*>] lp: driver loaded but no devices found,5
3fadc048,[ <*>.<*>] ppdev: user-space parallel port driver,5
a10fc9a4,[ <*>.<*>] rfkill: input handler <*>,4
