::1 - - [29/Feb/2020:00:08:30 +0000] "OPTIONS * HTTP/1.0" 200 110 "-" "Apache/2.4.25 (Debian) OpenSSL/1.0.2u (internal dummy connection)"
192.168.10.18 - - [29/Feb/2020:01:07:23 +0000] "POST /nag/task/save.php HTTP/1.1" 302 414 "http://mail.insect.com/nag/task.php?tasklist=6EiYQaWGWZc2UV8Th4Cui8F&task=Nypq6ZE7LlEj6ZyO9kAh2Be&actionID=modify_task&have_search&tab_name=1&url=%2Fnag%2F" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
192.168.10.18 - - [29/Feb/2020:01:07:23 +0000] "GET /nag/list.php HTTP/1.1" 200 7925 "http://mail.insect.com/nag/task.php?tasklist=6EiYQaWGWZc2UV8Th4Cui8F&task=Nypq6ZE7LlEj6ZyO9kAh2Be&actionID=modify_task&have_search&tab_name=1&url=%2Fnag%2F" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
192.168.10.18 - - [29/Feb/2020:01:07:58 +0000] "GET /services/portal/ HTTP/1.1" 200 6681 "http://mail.insect.com/nag/list.php" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
192.168.10.18 - - [29/Feb/2020:01:08:02 +0000] "GET /imp/dynamic.php?page=mailbox HTTP/1.1" 200 8754 "http://mail.insect.com/services/portal/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
192.168.10.18 - - [29/Feb/2020:01:08:03 +0000] "POST /services/ajax.php/imp/dynamicInit HTTP/1.1" 200 1540 "http://mail.insect.com/imp/dynamic.php?page=mailbox" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
192.168.10.18 - - [29/Feb/2020:01:08:11 +0000] "POST /services/ajax.php/imp/viewPort HTTP/1.1" 200 904 "http://mail.insect.com/imp/dynamic.php?page=mailbox" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
192.168.10.18 - - [29/Feb/2020:01:08:15 +0000] "POST /services/ajax.php/imp/showMessage HTTP/1.1" 200 2638 "http://mail.insect.com/imp/dynamic.php?page=mailbox" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
192.168.10.18 - - [29/Feb/2020:01:08:19 +0000] "GET /imp/themes/default/graphics/flags/deleted-inv.png HTTP/1.1" 200 444 "http://mail.insect.com/imp/themes/default/dynamic/screen.css" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
192.168.10.18 - - [29/Feb/2020:01:08:19 +0000] "POST /services/ajax.php/imp/deleteMessages HTTP/1.1" 200 543 "http://mail.insect.com/imp/dynamic.php?page=mailbox" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
192.168.10.18 - - [29/Feb/2020:01:08:19 +0000] "GET /imp/themes/default/graphics/flags/deleted.png HTTP/1.1" 200 442 "http://mail.insect.com/imp/themes/default/screen.css" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
::1 - - [29/Feb/2020:01:08:23 +0000] "OPTIONS * HTTP/1.0" 200 110 "-" "Apache/2.4.25 (Debian) OpenSSL/1.0.2u (internal dummy connection)"
::1 - - [29/Feb/2020:01:08:27 +0000] "OPTIONS * HTTP/1.0" 200 110 "-" "Apache/2.4.25 (Debian) OpenSSL/1.0.2u (internal dummy connection)"
::1 - - [29/Feb/2020:01:08:31 +0000] "OPTIONS * HTTP/1.0" 200 110 "-" "Apache/2.4.25 (Debian) OpenSSL/1.0.2u (internal dummy connection)"
192.168.10.18 - - [29/Feb/2020:01:08:53 +0000] "GET /services/portal/ HTTP/1.1" 200 6657 "http://mail.insect.com/imp/dynamic.php?page=mailbox" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
192.168.10.18 - - [29/Feb/2020:01:08:57 +0000] "GET /mnemo/ HTTP/1.1" 200 5253 "http://mail.insect.com/services/portal/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
192.168.10.18 - - [29/Feb/2020:01:09:36 +0000] "GET /mnemo/memo.php?memo=2xXl_22pVyuYQF93lMbJPkY&memolist=7BMTCvpxgBqMWI1hvC8l3UC&actionID=modify_memo HTTP/1.1" 200 6111 "http://mail.insect.com/mnemo/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
192.168.10.18 - - [29/Feb/2020:01:09:41 +0000] "GET /mnemo/memo.php?memo=2xXl_22pVyuYQF93lMbJPkY&memolist=7BMTCvpxgBqMWI1hvC8l3UC&actionID=delete_memos HTTP/1.1" 302 416 "http://mail.insect.com/mnemo/memo.php?memo=2xXl_22pVyuYQF93lMbJPkY&memolist=7BMTCvpxgBqMWI1hvC8l3UC&actionID=modify_memo" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
192.168.10.18 - - [29/Feb/2020:01:09:41 +0000] "GET /mnemo/list.php HTTP/1.1" 200 5250 "http://mail.insect.com/mnemo/memo.php?memo=2xXl_22pVyuYQF93lMbJPkY&memolist=7BMTCvpxgBqMWI1hvC8l3UC&actionID=modify_memo" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
192.168.10.18 - - [29/Feb/2020:01:10:15 +0000] "GET /services/portal/ HTTP/1.1" 200 6564 "http://mail.insect.com/mnemo/list.php" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
192.168.10.18 - - [29/Feb/2020:01:10:19 +0000] "GET /imp/dynamic.php?page=mailbox HTTP/1.1" 200 8755 "http://mail.insect.com/services/portal/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
192.168.10.18 - - [29/Feb/2020:01:10:19 +0000] "POST /services/ajax.php/imp/dynamicInit HTTP/1.1" 200 1508 "http://mail.insect.com/imp/dynamic.php?page=mailbox" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
192.168.10.18 - - [29/Feb/2020:01:10:27 +0000] "POST /services/ajax.php/imp/viewPort HTTP/1.1" 200 875 "http://mail.insect.com/imp/dynamic.php?page=mailbox" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
192.168.10.18 - - [29/Feb/2020:01:10:30 +0000] "GET /imp/dynamic.php?page=compose&type=new&token=5yauw9XITnmWY9wT0g5ILpo&uniq=1582938630701 HTTP/1.1" 200 5533 "http://mail.insect.com/imp/dynamic.php?page=mailbox" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
192.168.10.18 - - [29/Feb/2020:01:10:45 +0000] "POST /services/ajax.php/imp/sendMessage HTTP/1.1" 200 479 "http://mail.insect.com/imp/dynamic.php?page=compose&type=new&token=5yauw9XITnmWY9wT0g5ILpo&uniq=1582938630701" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
192.168.10.18 - - [29/Feb/2020:01:11:22 +0000] "GET /services/portal/ HTTP/1.1" 200 6565 "http://mail.insect.com/imp/dynamic.php?page=mailbox" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
192.168.10.18 - - [29/Feb/2020:01:11:27 +0000] "GET /turba/ HTTP/1.1" 200 4353 "http://mail.insect.com/services/portal/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
192.168.10.18 - - [29/Feb/2020:01:11:31 +0000] "GET /turba/add.php HTTP/1.1" 200 19340 "http://mail.insect.com/turba/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
192.168.10.18 - - [29/Feb/2020:01:11:43 +0000] "POST /turba/add.php HTTP/1.1" 302 492 "http://mail.insect.com/turba/add.php" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
192.168.10.18 - - [29/Feb/2020:01:11:43 +0000] "GET /turba/contact.php?source=4nJQoiT6cL73tnP5hvuo952&key=JULELdUNRSH16RhOf-eJ78i&view=Contact HTTP/1.1" 200 21129 "http://mail.insect.com/turba/add.php" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
::1 - - [29/Feb/2020:01:11:52 +0000] "OPTIONS * HTTP/1.0" 200 110 "-" "Apache/2.4.25 (Debian) OpenSSL/1.0.2u (internal dummy connection)"
::1 - - [29/Feb/2020:01:11:53 +0000] "OPTIONS * HTTP/1.0" 200 110 "-" "Apache/2.4.25 (Debian) OpenSSL/1.0.2u (internal dummy connection)"
::1 - - [29/Feb/2020:01:12:14 +0000] "OPTIONS * HTTP/1.0" 200 110 "-" "Apache/2.4.25 (Debian) OpenSSL/1.0.2u (internal dummy connection)"
192.168.10.18 - - [29/Feb/2020:01:12:17 +0000] "GET /services/portal/ HTTP/1.1" 200 6565 "http://mail.insect.com/turba/contact.php?source=4nJQoiT6cL73tnP5hvuo952&key=JULELdUNRSH16RhOf-eJ78i&view=Contact" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
192.168.10.18 - - [29/Feb/2020:01:12:20 +0000] "GET /nag/ HTTP/1.1" 200 7821 "http://mail.insect.com/services/portal/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
192.168.10.18 - - [29/Feb/2020:01:12:59 +0000] "GET /nag/task.php?tasklist=6EiYQaWGWZc2UV8Th4Cui8F&task=CcJPjKH0sL3-AnUSMMclGm_&actionID=modify_task&have_search&tab_name=1&url=%2Fnag%2F HTTP/1.1" 200 9070 "http://mail.insect.com/nag/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
192.168.10.18 - - [29/Feb/2020:01:13:04 +0000] "POST /nag/task/save.php HTTP/1.1" 302 414 "http://mail.insect.com/nag/task.php?tasklist=6EiYQaWGWZc2UV8Th4Cui8F&task=CcJPjKH0sL3-AnUSMMclGm_&actionID=modify_task&have_search&tab_name=1&url=%2Fnag%2F" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
192.168.10.18 - - [29/Feb/2020:01:13:04 +0000] "GET /nag/list.php HTTP/1.1" 200 5327 "http://mail.insect.com/nag/task.php?tasklist=6EiYQaWGWZc2UV8Th4Cui8F&task=CcJPjKH0sL3-AnUSMMclGm_&actionID=modify_task&have_search&tab_name=1&url=%2Fnag%2F" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
192.168.10.18 - - [29/Feb/2020:01:13:38 +0000] "GET /services/portal/ HTTP/1.1" 200 5522 "http://mail.insect.com/nag/list.php" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
192.168.10.18 - - [29/Feb/2020:01:13:42 +0000] "GET /imp/dynamic.php?page=mailbox HTTP/1.1" 200 8751 "http://mail.insect.com/services/portal/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
192.168.10.18 - - [29/Feb/2020:01:13:43 +0000] "POST /services/ajax.php/imp/dynamicInit HTTP/1.1" 200 1510 "http://mail.insect.com/imp/dynamic.php?page=mailbox" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
192.168.10.18 - - [29/Feb/2020:01:13:51 +0000] "POST /services/ajax.php/imp/viewPort HTTP/1.1" 200 874 "http://mail.insect.com/imp/dynamic.php?page=mailbox" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
192.168.10.18 - - [29/Feb/2020:01:13:54 +0000] "POST /services/ajax.php/imp/showMessage HTTP/1.1" 200 2641 "http://mail.insect.com/imp/dynamic.php?page=mailbox" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
192.168.10.18 - - [29/Feb/2020:01:13:58 +0000] "POST /services/ajax.php/imp/deleteMessages HTTP/1.1" 200 541 "http://mail.insect.com/imp/dynamic.php?page=mailbox" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
::1 - - [29/Feb/2020:01:14:25 +0000] "OPTIONS * HTTP/1.0" 200 110 "-" "Apache/2.4.25 (Debian) OpenSSL/1.0.2u (internal dummy connection)"
192.168.10.18 - - [29/Feb/2020:01:14:32 +0000] "GET /services/portal/ HTTP/1.1" 200 5522 "http://mail.insect.com/imp/dynamic.php?page=mailbox" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
192.168.10.18 - - [29/Feb/2020:01:14:36 +0000] "GET /mnemo/ HTTP/1.1" 200 5141 "http://mail.insect.com/services/portal/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
192.168.10.18 - - [29/Feb/2020:01:15:16 +0000] "GET /mnemo/memo.php?actionID=add_memo HTTP/1.1" 200 5976 "http://mail.insect.com/mnemo/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
192.168.10.18 - - [29/Feb/2020:01:15:25 +0000] "POST /services/ajax.php/horde/imple?token=5yauw9XITnmWY9wT0g5ILpo&app=mnemo&imple=Mnemo_Ajax_Imple_TagAutoCompleter&input=memo_tags HTTP/1.1" 200 371 "http://mail.insect.com/mnemo/memo.php?actionID=add_memo" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
192.168.10.18 - - [29/Feb/2020:01:15:28 +0000] "POST /mnemo/memo.php HTTP/1.1" 302 416 "http://mail.insect.com/mnemo/memo.php?actionID=add_memo" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
192.168.10.18 - - [29/Feb/2020:01:15:28 +0000] "GET /mnemo/list.php HTTP/1.1" 200 5378 "http://mail.insect.com/mnemo/memo.php?actionID=add_memo" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
::1 - - [29/Feb/2020:01:15:59 +0000] "OPTIONS * HTTP/1.0" 200 110 "-" "Apache/2.4.25 (Debian) OpenSSL/1.0.2u (internal dummy connection)"
192.168.10.18 - - [29/Feb/2020:01:16:03 +0000] "GET /services/portal/ HTTP/1.1" 200 5625 "http://mail.insect.com/mnemo/list.php" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
192.168.10.18 - - [29/Feb/2020:01:16:06 +0000] "GET /turba/ HTTP/1.1" 200 4352 "http://mail.insect.com/services/portal/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
192.168.10.18 - - [29/Feb/2020:01:16:11 +0000] "GET /turba/browse.php HTTP/1.1" 200 5209 "http://mail.insect.com/turba/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
