192.168.10.190 - - [29/Feb/2020:00:00:02 +0000] "GET /login.php HTTP/1.1" 200 2532 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:73.0) Gecko/20100101 Firefox/73.0"
192.168.10.190 - - [29/Feb/2020:00:00:30 +0000] "GET /services/portal/ HTTP/1.1" 200 7538 "http://mail.cup.com/mnemo/list.php" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
192.168.10.190 - - [29/Feb/2020:00:00:33 +0000] "GET /nag/ HTTP/1.1" 200 8808 "http://mail.cup.com/services/portal/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
192.168.10.4 - - [29/Feb/2020:00:00:36 +0000] "POST /services/ajax.php/kronolith/saveEvent HTTP/1.1" 200 640 "http://mail.cup.com/kronolith/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
192.168.10.4 - - [29/Feb/2020:00:00:44 +0000] "GET /services/portal/ HTTP/1.1" 200 5540 "http://mail.cup.com/kronolith/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
192.168.10.4 - - [29/Feb/2020:00:00:50 +0000] "GET /nag/ HTTP/1.1" 200 5222 "http://mail.cup.com/services/portal/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
192.168.10.190 - - [29/Feb/2020:00:01:02 +0000] "GET /mnemo/memo.php?actionID=add_memo HTTP/1.1" 200 5978 "http://mail.cup.com/mnemo/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:73.0) Gecko/20100101 Firefox/73.0"
192.168.10.190 - - [29/Feb/2020:00:01:03 +0000] "GET /mnemo/memo.php?memo=DvB-GSejuNs7O56ZX_VG1z3&memolist=Lzh-ZwrjR4ycGbhmz8MlIy_&actionID=modify_memo HTTP/1.1" 200 6117 "http://mail.cup.com/mnemo/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
192.168.10.190 - - [29/Feb/2020:00:01:07 +0000] "GET /mnemo/memo.php?memo=DvB-GSejuNs7O56ZX_VG1z3&memolist=Lzh-ZwrjR4ycGbhmz8MlIy_&actionID=delete_memos HTTP/1.1" 302 413 "http://mail.cup.com/mnemo/memo.php?memo=DvB-GSejuNs7O56ZX_VG1z3&memolist=Lzh-ZwrjR4ycGbhmz8MlIy_&actionID=modify_memo" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
192.168.10.190 - - [29/Feb/2020:00:01:07 +0000] "GET /mnemo/list.php HTTP/1.1" 200 3809 "http://mail.cup.com/mnemo/memo.php?memo=DvB-GSejuNs7O56ZX_VG1z3&memolist=Lzh-ZwrjR4ycGbhmz8MlIy_&actionID=modify_memo" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
192.168.10.190 - - [29/Feb/2020:00:01:08 +0000] "GET /nag/task.php?tasklist=zDBXZRkKYCpWlsFSf_AhjRi&task=Xaf8rU7pKWZQLheXrbYX-oq&actionID=modify_task&have_search&tab_name=1&url=%2Fnag%2F HTTP/1.1" 200 9269 "http://mail.cup.com/nag/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
192.168.10.190 - - [29/Feb/2020:00:01:09 +0000] "POST /services/ajax.php/horde/imple?token=0URNjZs2mg56ervtr9R8GJb&app=mnemo&imple=Mnemo_Ajax_Imple_TagAutoCompleter&input=memo_tags HTTP/1.1" 200 371 "http://mail.cup.com/mnemo/memo.php?actionID=add_memo" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:73.0) Gecko/20100101 Firefox/73.0"
192.168.10.190 - - [29/Feb/2020:00:01:10 +0000] "POST /nag/task/save.php HTTP/1.1" 302 411 "http://mail.cup.com/nag/task.php?tasklist=zDBXZRkKYCpWlsFSf_AhjRi&task=Xaf8rU7pKWZQLheXrbYX-oq&actionID=modify_task&have_search&tab_name=1&url=%2Fnag%2F" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
192.168.10.190 - - [29/Feb/2020:00:01:11 +0000] "GET /nag/list.php HTTP/1.1" 200 8804 "http://mail.cup.com/nag/task.php?tasklist=zDBXZRkKYCpWlsFSf_AhjRi&task=Xaf8rU7pKWZQLheXrbYX-oq&actionID=modify_task&have_search&tab_name=1&url=%2Fnag%2F" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
192.168.10.190 - - [29/Feb/2020:00:01:12 +0000] "POST /mnemo/memo.php HTTP/1.1" 302 413 "http://mail.cup.com/mnemo/memo.php?actionID=add_memo" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:73.0) Gecko/20100101 Firefox/73.0"
192.168.10.190 - - [29/Feb/2020:00:01:12 +0000] "GET /mnemo/list.php HTTP/1.1" 200 5902 "http://mail.cup.com/mnemo/memo.php?actionID=add_memo" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:73.0) Gecko/20100101 Firefox/73.0"
192.168.10.4 - - [29/Feb/2020:00:01:27 +0000] "GET /nag/task.php?actionID=add_task HTTP/1.1" 200 8895 "http://mail.cup.com/nag/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
192.168.10.4 - - [29/Feb/2020:00:01:41 +0000] "POST /services/ajax.php/horde/imple?token=vGhty4-sSlrLYZuO3nnt8vs&app=nag&imple=Nag_Ajax_Imple_TagAutoCompleter&input=tags HTTP/1.1" 200 371 "http://mail.cup.com/nag/task.php?actionID=add_task" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
192.168.10.190 - - [29/Feb/2020:00:01:41 +0000] "GET /services/portal/ HTTP/1.1" 200 6547 "http://mail.cup.com/mnemo/list.php" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
192.168.10.190 - - [29/Feb/2020:00:01:43 +0000] "GET /services/portal/ HTTP/1.1" 200 7475 "http://mail.cup.com/nag/list.php" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
192.168.10.190 - - [29/Feb/2020:00:01:45 +0000] "GET /services/portal/ HTTP/1.1" 200 7671 "http://mail.cup.com/mnemo/list.php" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:73.0) Gecko/20100101 Firefox/73.0"
192.168.10.190 - - [29/Feb/2020:00:01:48 +0000] "GET /services/prefs.php?app=horde HTTP/1.1" 200 3654 "http://mail.cup.com/services/portal/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
192.168.10.190 - - [29/Feb/2020:00:01:50 +0000] "GET /imp/dynamic.php?page=mailbox HTTP/1.1" 200 8746 "http://mail.cup.com/services/portal/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:73.0) Gecko/20100101 Firefox/73.0"
192.168.10.190 - - [29/Feb/2020:00:01:51 +0000] "POST /services/ajax.php/imp/dynamicInit HTTP/1.1" 200 1622 "http://mail.cup.com/imp/dynamic.php?page=mailbox" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:73.0) Gecko/20100101 Firefox/73.0"
192.168.10.190 - - [29/Feb/2020:00:01:51 +0000] "GET /services/prefs.php?app=horde&group=identities HTTP/1.1" 200 4578 "http://mail.cup.com/services/prefs.php?app=horde" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
192.168.10.190 - - [29/Feb/2020:00:01:48 +0000] "GET /services/prefs.php?app=horde HTTP/1.1" 200 3659 "http://mail.cup.com/services/portal/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
192.168.10.190 - - [29/Feb/2020:00:01:54 +0000] "POST /services/prefs.php HTTP/1.1" 200 4604 "http://mail.cup.com/services/prefs.php?app=horde&group=identities" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
192.168.10.190 - - [29/Feb/2020:00:01:57 +0000] "GET /services/prefs.php?app=horde&group=identities HTTP/1.1" 200 4576 "http://mail.cup.com/services/prefs.php?app=horde" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
192.168.10.190 - - [29/Feb/2020:00:01:59 +0000] "GET /services/prefs.php?app=horde HTTP/1.1" 200 3656 "http://mail.cup.com/services/prefs.php" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
192.168.10.190 - - [29/Feb/2020:00:02:00 +0000] "POST /services/ajax.php/imp/viewPort HTTP/1.1" 200 978 "http://mail.cup.com/imp/dynamic.php?page=mailbox" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:73.0) Gecko/20100101 Firefox/73.0"
192.168.10.190 - - [29/Feb/2020:00:02:01 +0000] "POST /services/prefs.php HTTP/1.1" 200 4609 "http://mail.cup.com/services/prefs.php?app=horde&group=identities" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
192.168.10.190 - - [29/Feb/2020:00:02:02 +0000] "GET /services/prefs.php?app=imp HTTP/1.1" 200 4026 "http://mail.cup.com/services/prefs.php?app=horde" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
192.168.10.190 - - [29/Feb/2020:00:02:02 +0000] "POST /services/ajax.php/imp/showMessage HTTP/1.1" 200 2765 "http://mail.cup.com/imp/dynamic.php?page=mailbox" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:73.0) Gecko/20100101 Firefox/73.0"
192.168.10.190 - - [29/Feb/2020:00:02:04 +0000] "GET /services/prefs.php?app=imp&group=delmove HTTP/1.1" 200 5543 "http://mail.cup.com/services/prefs.php?app=imp" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
192.168.10.190 - - [29/Feb/2020:00:02:06 +0000] "POST /services/ajax.php/imp/deleteMessages HTTP/1.1" 200 550 "http://mail.cup.com/imp/dynamic.php?page=mailbox" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:73.0) Gecko/20100101 Firefox/73.0"
192.168.10.190 - - [29/Feb/2020:00:02:08 +0000] "GET /services/prefs.php?app=horde HTTP/1.1" 200 3656 "http://mail.cup.com/services/prefs.php" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
192.168.10.190 - - [29/Feb/2020:00:02:11 +0000] "POST /services/prefs.php HTTP/1.1" 200 5636 "http://mail.cup.com/services/prefs.php?app=imp&group=delmove" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
192.168.10.190 - - [29/Feb/2020:00:02:12 +0000] "GET /services/prefs.php?app=imp HTTP/1.1" 200 4028 "http://mail.cup.com/services/prefs.php?app=horde" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
192.168.10.190 - - [29/Feb/2020:00:02:15 +0000] "GET /services/prefs.php?app=imp&group=delmove HTTP/1.1" 200 5545 "http://mail.cup.com/services/prefs.php?app=imp" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
192.168.10.4 - - [29/Feb/2020:00:02:16 +0000] "POST /nag/task/save.php HTTP/1.1" 302 412 "http://mail.cup.com/nag/task.php?actionID=add_task" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
192.168.10.4 - - [29/Feb/2020:00:02:16 +0000] "GET /nag/list.php HTTP/1.1" 200 8206 "http://mail.cup.com/nag/task.php?actionID=add_task" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
192.168.10.190 - - [29/Feb/2020:00:02:16 +0000] "POST /services/prefs.php HTTP/1.1" 200 5634 "http://mail.cup.com/services/prefs.php" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
192.168.10.190 - - [29/Feb/2020:00:02:26 +0000] "POST /services/prefs.php HTTP/1.1" 200 5641 "http://mail.cup.com/services/prefs.php?app=imp&group=delmove" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
192.168.10.190 - - [29/Feb/2020:00:02:33 +0000] "POST /services/prefs.php HTTP/1.1" 200 5639 "http://mail.cup.com/services/prefs.php" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
192.168.10.190 - - [29/Feb/2020:00:02:42 +0000] "GET /services/portal/ HTTP/1.1" 200 7643 "http://mail.cup.com/imp/dynamic.php?page=mailbox" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:73.0) Gecko/20100101 Firefox/73.0"
192.168.10.190 - - [29/Feb/2020:00:02:48 +0000] "GET /turba/ HTTP/1.1" 200 4345 "http://mail.cup.com/services/portal/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:73.0) Gecko/20100101 Firefox/73.0"
192.168.10.190 - - [29/Feb/2020:00:02:49 +0000] "GET /services/portal/ HTTP/1.1" 200 7477 "http://mail.cup.com/services/prefs.php" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
192.168.10.190 - - [29/Feb/2020:00:02:52 +0000] "GET /nag/ HTTP/1.1" 200 8697 "http://mail.cup.com/services/portal/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
192.168.10.4 - - [29/Feb/2020:00:02:52 +0000] "GET /services/portal/ HTTP/1.1" 200 6435 "http://mail.cup.com/nag/list.php" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
192.168.10.190 - - [29/Feb/2020:00:02:54 +0000] "GET /turba/add.php HTTP/1.1" 200 19343 "http://mail.cup.com/turba/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:73.0) Gecko/20100101 Firefox/73.0"
192.168.10.4 - - [29/Feb/2020:00:02:57 +0000] "GET /nag/ HTTP/1.1" 200 8105 "http://mail.cup.com/services/portal/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
192.168.10.190 - - [29/Feb/2020:00:03:06 +0000] "GET /services/portal/ HTTP/1.1" 200 6553 "http://mail.cup.com/services/prefs.php" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
192.168.10.190 - - [29/Feb/2020:00:03:09 +0000] "POST /turba/add.php HTTP/1.1" 302 489 "http://mail.cup.com/turba/add.php" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:73.0) Gecko/20100101 Firefox/73.0"
192.168.10.190 - - [29/Feb/2020:00:03:09 +0000] "GET /turba/contact.php?source=-KrfOwxmgb_30de_2Xv1YAC&key=oki9KPiRIydllFZ9vjva863&view=Contact HTTP/1.1" 200 21123 "http://mail.cup.com/turba/add.php" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:73.0) Gecko/20100101 Firefox/73.0"
192.168.10.190 - - [29/Feb/2020:00:03:10 +0000] "GET /imp/dynamic.php?page=mailbox HTTP/1.1" 200 8749 "http://mail.cup.com/services/portal/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
192.168.10.190 - - [29/Feb/2020:00:03:10 +0000] "POST /services/ajax.php/imp/dynamicInit HTTP/1.1" 200 1506 "http://mail.cup.com/imp/dynamic.php?page=mailbox" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
192.168.10.190 - - [29/Feb/2020:00:03:17 +0000] "POST /services/ajax.php/imp/viewPort HTTP/1.1" 200 874 "http://mail.cup.com/imp/dynamic.php?page=mailbox" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
192.168.10.190 - - [29/Feb/2020:00:03:24 +0000] "POST /services/ajax.php/imp/showMessage HTTP/1.1" 200 2774 "http://mail.cup.com/imp/dynamic.php?page=mailbox" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
192.168.10.190 - - [29/Feb/2020:00:03:26 +0000] "GET /nag/task.php?tasklist=zDBXZRkKYCpWlsFSf_AhjRi&task=zzMEos9M4FZ7Lgc4wobWa3_&actionID=modify_task&have_search&tab_name=1&url=%2Fnag%2F HTTP/1.1" 200 9224 "http://mail.cup.com/nag/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
192.168.10.190 - - [29/Feb/2020:00:03:29 +0000] "POST /nag/task/save.php HTTP/1.1" 302 411 "http://mail.cup.com/nag/task.php?tasklist=zDBXZRkKYCpWlsFSf_AhjRi&task=zzMEos9M4FZ7Lgc4wobWa3_&actionID=modify_task&have_search&tab_name=1&url=%2Fnag%2F" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
192.168.10.190 - - [29/Feb/2020:00:03:29 +0000] "GET /nag/list.php HTTP/1.1" 200 8698 "http://mail.cup.com/nag/task.php?tasklist=zDBXZRkKYCpWlsFSf_AhjRi&task=zzMEos9M4FZ7Lgc4wobWa3_&actionID=modify_task&have_search&tab_name=1&url=%2Fnag%2F" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
192.168.10.190 - - [29/Feb/2020:00:03:31 +0000] "GET /imp/dynamic.php?page=message&buid=7&mailbox=SU5CT1g&token=54ExoQ3en-FueosgWPSdr1I&uniq=1582934611509 HTTP/1.1" 200 7717 "http://mail.cup.com/imp/dynamic.php?page=mailbox" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
192.168.10.190 - - [29/Feb/2020:00:03:31 +0000] "GET /imp/themes/default/graphics/replyall.png HTTP/1.1" 200 563 "http://mail.cup.com/imp/themes/default/dynamic/screen.css" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
192.168.10.190 - - [29/Feb/2020:00:03:34 +0000] "POST /services/ajax.php/imp/getReplyData HTTP/1.1" 200 1168 "http://mail.cup.com/imp/dynamic.php?page=message&buid=7&mailbox=SU5CT1g&token=54ExoQ3en-FueosgWPSdr1I&uniq=1582934611509" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
192.168.10.4 - - [29/Feb/2020:00:03:36 +0000] "GET /nag/task.php?actionID=add_task HTTP/1.1" 200 8927 "http://mail.cup.com/nag/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
192.168.10.190 - - [29/Feb/2020:00:03:40 +0000] "POST /services/ajax.php/imp/sendMessage HTTP/1.1" 200 647 "http://mail.cup.com/imp/dynamic.php?page=message&buid=7&mailbox=SU5CT1g&token=54ExoQ3en-FueosgWPSdr1I&uniq=1582934611509" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
192.168.10.190 - - [29/Feb/2020:00:03:45 +0000] "GET /services/portal/ HTTP/1.1" 200 7644 "http://mail.cup.com/turba/contact.php?source=-KrfOwxmgb_30de_2Xv1YAC&key=oki9KPiRIydllFZ9vjva863&view=Contact" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:73.0) Gecko/20100101 Firefox/73.0"
192.168.10.4 - - [29/Feb/2020:00:03:50 +0000] "POST /services/ajax.php/horde/imple?token=vGhty4-sSlrLYZuO3nnt8vs&app=nag&imple=Nag_Ajax_Imple_TagAutoCompleter&input=tags HTTP/1.1" 200 371 "http://mail.cup.com/nag/task.php?actionID=add_task" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/77.0.3865.90 HeadlessChrome/77.0.3865.90 Safari/537.36"
